State_Region,State_Region_Mya,SR_Pcode,District,District_Mya,D_Pcode,Township,Township_Mya,TS_Pcode,Place,Postcode,Remark
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Singu,စဉ့်ကူး,MMR010010,Htonegyi,05113,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Madaya,မတ္တရာ,MMR010009,Madaya,05121,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Tada-U,တံတားဦး,MMR010016,Tadau,05131,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Sintgaing,စဉ့်ကိုင်,MMR010014,Sintkaing,05141,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Sintgaing,စဉ့်ကိုင်,MMR010014,Paleik,05142,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Kyaukse,ကျောက်ဆည်,MMR010013,Bellin,05143,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Kyaukse,ကျောက်ဆည်,MMR010013,Kyaukse,05151,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Kyaukse,ကျောက်ဆည်,MMR010013,Thanywa,05152,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Myittha,မြစ်သား,MMR010015,Myittha,05161,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Kyaukse,ကျောက်ဆည်ခရိုင်,MMR010D003,Myittha,မြစ်သား,MMR010015,Kume,05162,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Wundwin,ဝမ်းတွင်း,MMR010031,Wundwin,05171,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Wundwin,ဝမ်းတွင်း,MMR010031,Thedaw,05172,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Meiktila,မိတ္ထီလာ,MMR010028,Meiktila,05181,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Meiktila,မိတ္ထီလာ,MMR010028,Meiktila Cantonment,05182,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Meiktila,မိတ္ထီလာ,MMR010028,Meiktila(BaSaKa),05183,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Meiktila,မိတ္ထီလာ,MMR010028,Shante,05184,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Meiktila,မိတ္ထီလာ,MMR010028,Shanmange,05185,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Yamethin,ရမည်းသင်းခရိုင်,MMR010D006,Meiktila,မိတ္ထီလာ,MMR010028,Kantaung,05186,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Thazi,သာစည်,MMR010030,Tharzi,05191,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Thazi,သာစည်,MMR010030,Hanza,05192,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Thazi,သာစည်,MMR010030,Nyaungyan,05193,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Meiktila,မိတ္ထီလာခရိုင်,MMR010D007,Mahlaing,မလှိုင်,MMR010029,Mahlaing,05201,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Yamethin,ရမည်းသင်းခရိုင်,MMR010D006,Pyawbwe,ပျော်ဘွယ်,MMR010024,Pyawbwe,05211,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Yamethin,ရမည်းသင်းခရိုင်,MMR010D006,Pyawbwe,ပျော်ဘွယ်,MMR010024,Yanaung,05212,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Yamethin,ရမည်းသင်းခရိုင်,MMR010D006,Yamethin,ရမည်းသင်း,MMR010023,Yamethin,05221,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Yamethin,ရမည်းသင်းခရိုင်,MMR010D006,Yamethin,ရမည်းသင်း,MMR010023,Theinkonegyi,05222,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Nyaung-U,ညောင်ဦးခရိုင်,MMR010D005,Nyaung-U,ညောင်ဦး,MMR010022,Nyaung-U,05231,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Nyaung-U,ညောင်ဦးခရိုင်,MMR010D005,Nyaung-U,ညောင်ဦး,MMR010022,Bagan,05232,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Nyaung-U,ညောင်ဦးခရိုင်,MMR010D005,Nyaung-U,ညောင်ဦး,MMR010022,Singu,05233,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Nyaung-U,ညောင်ဦးခရိုင်,MMR010D005,Nyaung-U,ညောင်ဦး,MMR010022,Ngathayouk,05234,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Nyaung-U,ညောင်ဦးခရိုင်,MMR010D005,Nyaung-U,ညောင်ဦး,MMR010022,Taungzinn,05235,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Nyaung-U,ညောင်ဦးခရိုင်,MMR010D005,Nyaung-U,ညောင်ဦး,MMR010022,Latpanchaypaw,05236,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Kyaukpadaung,ကျောက်ပန်းတောင်း,MMR010020,Kyaukpadaung,05241,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Kyaukpadaung,ကျောက်ပန်းတောင်း,MMR010020,Popa,05242,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Myingyan,မြင်းခြံ,MMR010017,Myingyan,05251,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Myingyan,မြင်းခြံ,MMR010017,Myingyan Myoma,05252,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Myingyan,မြင်းခြံ,MMR010017,Semekhone,05253,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Natogyi,နွားထိုးကြီး,MMR010019,Natogyi,05261,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Natogyi,နွားထိုးကြီး,MMR010019,Pyinsi,05262,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Taungtha,တောင်သာ,MMR010018,Taungtha,05271,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Taungtha,တောင်သာ,MMR010018,Welaung,05272,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Taungtha,တောင်သာ,MMR010018,Yonesingyi,05273,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Taungtha,တောင်သာ,MMR010018,Ywathit,05274,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Taungtha,တောင်သာ,MMR010018,Semekan,05275,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Ngazun,ငါန်းဇွန်,MMR010021,Ngazune,05281,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Ngazun,ငါန်းဇွန်,MMR010021,Myotha,05282,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Myingyan,မြင်းခြံခရိုင်,MMR010D004,Nyaungwun,#N/A,#N/A,Nganhmargyi,05283,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Taunggyi,တောင်ကြီး,MMR014001,Taunggyi,06011,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Shwenyaung,#N/A,#N/A,Taunggyi,06012,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Taunggyi University,#N/A,#N/A,Taunggyi,06013,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Ayethaya,#N/A,#N/A,Taunggyi,06014,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,GTU,#N/A,#N/A,Taunggyi,06015,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Kyauktalone,#N/A,#N/A,Kyauktalone,06016,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Taunggyi,တောင်ကြီး,MMR014001,Taunggyi,06018,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Kalaw,ကလော,MMR014005,Kalaw,06021,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Aungban,#N/A,#N/A,Kalaw,06022,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Heho,#N/A,#N/A,Kalaw,06023,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Bawsai,#N/A,#N/A,Kalaw,06024,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Wetpyuyae,#N/A,#N/A,Kalaw,06025,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Pindaya,ပင်းတယ,MMR014006,Pintaya,06031,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Pwayhla,#N/A,#N/A,Pintaya,06032,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Ywangan,ရွာငံ,MMR014007,Ywarngan,06041,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Myinkyadoe,#N/A,#N/A,Ywarngan,06042,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,YeiOo,#N/A,#N/A,Ywarngan,06043,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Pinlaung,ပင်လောင်း,MMR014009,Pinlaung,06051,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Tikyit,#N/A,#N/A,Pinlong,06052,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Naungtayar,#N/A,#N/A,Naungtayar,06053,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Pekon,ဖယ်ခုံ,MMR014010,Phiekon,06061,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Moebywe,#N/A,#N/A,Phiekon,06062,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Kharatdon,#N/A,#N/A,Phiekon,06064,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Shwepyiaye,#N/A,#N/A,Phiekon,06064,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Lawksawk,ရပ်စောက်,MMR014008,Yatsauk,06071,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Bahtoo,#N/A,#N/A,Yatsouth,06072,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Indaw,အင်းတော်,MMR005021,Inndaw,06073,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Pinphit,#N/A,#N/A,Yatsauk,06074,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Nyaungshwe,ညောင်ရွှေ,MMR014002,Nyaungshwe,06081,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Ywama,#N/A,#N/A,Nyaungshwe,06082,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Innpawkhon,#N/A,#N/A,Nyaungshwe,06083,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Minethouk,#N/A,#N/A,Nyaungshwe,06084,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Nanpan,#N/A,#N/A,Nyaungshwe,06085,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Innhlar,#N/A,#N/A,Nyaungshwe,06086,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Ngaphe'chaung,#N/A,#N/A,Nyaungshwe,06087,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Khaungtaing,#N/A,#N/A,Nyaungshwe,06088,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Hopong,ဟိုပုံး,MMR014003,Hopone,06091,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Kyaukkacha,#N/A,#N/A,Hopone,06092,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Kyauktan,ကျောက်တန်း,MMR013024,Hopone,06093,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Hsihseng,ဆီဆိုင်,MMR014004,Sesai,06101,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Nawngmun,နောင်မွန်း,MMR001017,Sesai,06102,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Saikekhaung,#N/A,#N/A,Sesai,06103,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Banyin,#N/A,#N/A,Sesai,06104,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Taunggyi,တောင်ကြီးခရိုင်,MMR014D001,Naungtaw,#N/A,#N/A,Sesai,06105,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Loilen,လွိုင်လင်,MMR014011,Loilen,06111,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Minepon,#N/A,#N/A,Loilen,06112,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Pinlone,#N/A,#N/A,Pinlone,06113,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Pinlone University,#N/A,#N/A,Pinlone,06114,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Laihka,လဲချား,MMR014012,Laecha,06121,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Mongkaing,မိုင်းကိုင်,MMR014016,Minekai,06131,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Monghsu,မိုင်းရှုး,MMR014017,Mineshue,06141,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Minesan,#N/A,#N/A,Minesan,06142,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Wantkan,#N/A,#N/A,Mineshue,06142,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Kyethi,ကျေးသီး,MMR014015,Kyaythee,06151,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Minenaung,#N/A,#N/A,Minenaung,06152,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Wansin,#N/A,#N/A,Kyaythee,06153,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Nansang,နမ့်စန်,MMR014013,Nantsan,06161,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Mineseike,#N/A,#N/A,Nantsan,06162,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Khollan,#N/A,#N/A,Khollan,06163,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Mongnai,မိုးနဲ,MMR014019,Moenae',06171,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Kyaingtaung(Tonhone),#N/A,#N/A,Kyaingtaung,06172,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Mawkmai,မောက်မယ်,MMR014020,Maukmai,06181,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Kaduugyi,#N/A,#N/A,Maukmai,06182,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Langkho,လင်းခေး,MMR014018,Langkho,06191,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Mongpan,မိုင်းပန်,MMR014021,Minepan,06201,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Langkho,လင်းခေးရိုင်,MMR014D003,Homain,#N/A,#N/A,Homain,06202,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Kunhing,ကွန်ဟိန်း,MMR014014,Konhein,06211,
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Tarkaw,#N/A,#N/A,Konhein,06212,No Pcode data
Shan (South),ရှမ်းပြည်နယ် (တောင်),MMR014,Loilen,လွိုင်လင်ခရိုင်,MMR014D002,Karli,#N/A,#N/A,Karli,06213,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Mongping,မိုင်းပျင်း,MMR016007,Minepyin,06221,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Tonta,#N/A,#N/A,Minepyin,06222,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Kengtung,ကျိုင်းတုံ,MMR016001,Kengtung,06231,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Mongla,မိုင်းလား,MMR016005,Minelar,06232,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Loimwe,#N/A,#N/A,Kengtung,06233,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Minekai,#N/A,#N/A,Kengtung,06234,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Minema,#N/A,#N/A,Minelar,06235,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Mongyang,မိုင်းယန်း,MMR016003,Mineyang,06241,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Minepauk,#N/A,#N/A,Mineyang,06242,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Kengtung,ကျိုင်းတုံခရိုင်,MMR016D001,Seloo,#N/A,#N/A,Mineyang,06243,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Tachileik,တာချီလိတ်ခရိုင်,MMR016D003,Monghpyak,မိုင်းဖြတ်,MMR016010,Minephat,06251,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Tachileik,တာချီလိတ်ခရိုင်,MMR016D003,Mongyawng,မိုင်းယောင်း,MMR016011,Mineyaung,06261,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghpyak,မိုင်းဖြတ်ခရိုင်,MMR016D004,Mineyu,#N/A,#N/A,Mineyu,06262,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghpyak,မိုင်းဖြတ်ခရိုင်,MMR016D004,Ho Tawng (Ho Tao),ဟိုတောင်း,MMR016320,Mineyaung,06263,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghpyak,မိုင်းဖြတ်ခရိုင်,MMR016D004,Minewa,#N/A,#N/A,Mineyaung,06264,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Tachileik,တာချီလိတ်ခရိုင်,MMR016D003,Tachileik,တာချီလိတ်,MMR016009,Tachileik,06271,
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Tachileik,တာချီလိတ်ခရိုင်,MMR016D003,Tarlay,#N/A,#N/A,Tarlay,06272,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Tachileik,တာချီလိတ်ခရိုင်,MMR016D003,Kyainglatt,#N/A,#N/A,Kyainglatt,06273,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Tachileik,တာချီလိတ်ခရိုင်,MMR016D003,Wanpon,#N/A,#N/A,Kyainglatt,06274,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghsat,မိုင်းဆတ်ခရိုင်,MMR016D002,Minesatt,#N/A,#N/A,Minesatt,06281,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghsat,မိုင်းဆတ်ခရိုင်,MMR016D002,Minekhote,#N/A,#N/A,Minekhote,06282,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghsat,မိုင်းဆတ်ခရိုင်,MMR016D002,Mineton,#N/A,#N/A,Mineton,06291,No Pcode data
Shan (East),ရှမ်းပြည်နယ် (အရှေ့),MMR016,Monghsat,မိုင်းဆတ်ခရိုင်,MMR016D002,Ponpakyin,#N/A,#N/A,Mineton,06292,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Lashio,လားရှိုး,MMR015001,Lashio,06301,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Lashio,လားရှိုး,MMR015001,Lashio,06302,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Mansanyaekya,#N/A,#N/A,Lashio,06303,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Lashio,လားရှိုးခရိုင်,MMR015D001,Maingyaw,#N/A,#N/A,Lashio,06304,No Pcode data
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Nawnghkio,နောင်ချို,MMR015013,Naungcho,06311,
Shan (North),ရှမ်းပြည်နယ် (မြောက်),MMR015,Kyaukme,ကျောက်မဲခရိုင်,MMR015D003,Samsal,#N/A,#N/A,Naungcho,06312,No Pcode data
